id,type,name,name_en,area,phone,fax,hours_weekly_range,hours,address,city,lat,lng,distance
1014,1,ATM Bayamon Center 2,Bayamon Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Edif. 300, Ave. Ramon Rodriguez, Urb. Flamboyan Gardens, Bayamon, PR""",Bayamon,18.390955,-66.158789,59.39912209
1015,1,ATM Bayamon Center 3,Bayamon Center 3 ATM,PR,,,FALSE,LMMJVSD,"""Edif. 300, Ave. Ramon Rodriguez, Urb. Flamboyan Gardens, Bayamon, PR""",Bayamon,18.389955,-66.158789,59.39790839
1016,1,ATM Bayamon Center 4,Bayamon Center 4 ATM,PR,,,FALSE,LMMJVSD,"""Edif. 300, Ave. Ramon Rodriguez, Urb. Flamboyan Gardens, Bayamon, PR""",Bayamon,18.388955,-66.160789,59.53516101
1017,1,ATM Comerio 1,Comerio ATM,PR,,,FALSE,LMMJVSD,"""Calle Georgetti 57, Comerio, PR""",Comerio,18.217973,-66.226806,64.10187075
1018,1,ATM Corozal 1,Corozal 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 159 Km. 15.1, Corozal, PR""",Corozal,18.34221,-66.31126,69.91877349
1019,1,ATM Corozal 2,Corozal 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 159 Km. 15.1, Corozal, PR""",Corozal,18.34221,-66.31126,69.91877349
1020,1,ATM Vega Alta 1,ATM Vega Alta 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Gran Caribe Mall, Carr. 2 Km. 29.7, Vega Alta, PR""",Vega Alta,18.412688,-66.321224,70.67007609
1021,1,ATM Vega Alta 2,ATM Vega Alta 2 ATM,PR,,,FALSE,LMMJVSD,"""Centro Gran Caribe Mall, Carr. 2 Km. 29.7, Vega Alta, PR""",Vega Alta,18.412688,-66.321224,70.67007609
1022,1,ATM Dorado 1,Dorado 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Mendez Vigo 349, Edif. Pabellón Comercial, Dorado, PR""",Dorado,18.465418,-66.2827,68.08965727
1023,1,ATM Dorado 2,Dorado 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Mendez Vigo 349, Edif. Pabellón Comercial, Dorado, PR""",Dorado,18.465418,-66.2827,68.08965727
1024,1,ATM Toa Alta 1,Toa Alta 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 165 Km. 11.5, Toa Alta, PR""",Toa Alta,18.391081,-66.253186,65.93438373
1025,1,ATM Toa Alta 2,Toa Alta 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 165 Km. 11.5, Toa Alta, PR""",Toa Alta,18.391081,-66.253186,65.93438373
1026,1,ATM Toa Alta 3,Toa Alta 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 165 Km. 11.5, Toa Alta, PR""",Toa Alta,18.391081,-66.253186,65.93438373
1027,1,ATM Manati 1,Manati 1 ATM,PR,,,FALSE,LMMJVSD,"""Monte Real Shopping Center, Carr. 2 km 45.6, Espacio #5, Manati, PR""",Manati,18.392008,-66.157724,59.32669385
1028,1,ATM Manati 2,Manati 2 ATM,PR,,,FALSE,LMMJVSD,"""Monte Real Shopping Center, Carr. 2 km 45.6, Espacio #5, Manati, PR""",Manati,18.392008,-66.157724,59.32669385
1029,1,ATM Vega Baja 1,Vega Baja 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2, Marginal, Km. 38.2, Vega Baja, PR""",Vega Baja,18.44597,-66.386033,75.20185279
1030,1,ATM Vega Baja 2,Vega Baja 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2, Marginal, Km. 38.2, Vega Baja, PR""",Vega Baja,18.44597,-66.386033,75.20185279
1031,1,ATM Ciales,Ciales ATM,PR,,,FALSE,LMMJVSD,"""Calle Palmer 46 A, Ciales, PR""",Ciales,18.33432,-66.468662,80.82112984
1032,1,ATM Morovis 1,Morovis 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. PR 155, Int. Carr. PR 6623, Morovis Sur, Morovis, PR""",Morovis,18.322991,-66.406107,76.48370743
1033,1,ATM Morovis 2,Morovis 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. PR 155, Int. Carr. PR 6623, Morovis Sur, Morovis, PR""",Morovis,18.322991,-66.406107,76.48370743
1034,1,ATM Barceloneta Prime Outlet 1,Barceloneta Prime Outlet 1 ATM,PR,,,FALSE,LMMJVSD,"""Barceloneta Prime Outlets Shopping Center, Carr. 2, Km. 54.8 & PR 140, Barceloneta, PR""",Barceloneta,18.43793,-66.542382,86.01040733
1035,1,ATM Barceloneta Prime Outlet 2,Barceloneta Prime Outlet 2 ATM,PR,,,FALSE,LMMJVSD,"""Barceloneta Prime Outlets Shopping Center, Carr. 2, Km. 54.8 & PR 140, Barceloneta, PR""",Barceloneta,18.43793,-66.542382,86.01040733
1036,1,ATM Utuado 1,Utuado 1 ATM,PR,,,FALSE,LMMJVSD,"""93 Calle Dr. Cueto, Utuado, PR""",Utuado,18.266203,-66.703894,97.12090741
1037,1,ATM Utuado 2,Utuado 2 ATM,PR,,,FALSE,LMMJVSD,"""93 Calle Dr. Cueto, Utuado, PR""",Utuado,18.266203,-66.703894,97.12090741
1038,1,ATM Hatillo 1,Hatillo 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 86.6, Bo. Pueblo, Hatillo, PR""",Hatillo,18.487449,-66.813645,104.8511323
1039,1,ATM Hatillo 2,Hatillo 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 86.6, Bo. Pueblo, Hatillo, PR""",Hatillo,18.487449,-66.813645,104.8511323
1040,1,ATM Camuy 1,Camuy 1 ATM,PR,,,FALSE,LMMJVSD,"""160 Ave. Muñoz Rivera Oeste, Camuy, PR""",Camuy,18.483516,-66.847925,107.2181721
1041,1,ATM Camuy 2,Camuy 2 ATM,PR,,,FALSE,LMMJVSD,"""160 Ave. Muñoz Rivera Oeste, Camuy, PR""",Camuy,18.483516,-66.847925,107.2181721
1042,1,ATM Cruce Davila 1,Cruce Davila 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 57.3, Bo. Cruce Davila, Barceloneta, PR""",Barceloneta,18.431899,-66.561302,87.31270401
1043,1,ATM Cruce Davila 2,Cruce Davila 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 57.3, Bo. Cruce Davila, Barceloneta, PR""",Barceloneta,18.431899,-66.561302,87.31270401
1044,1,ATM Ponce Plaza,Ponce Plaza ATM,PR,,,FALSE,LMMJVSD,"""Edificio Ponce Plaza, Plaza Degetau, Esq. Calle Comercio, Ponce, PR""",Ponce,18.011412,-66.61324,91.20354031
1045,1,ATM Coamo,Coamo ATM,PR,,,FALSE,LMMJVSD,"""Calle Mario Brashi 7 Bajos, Coamo, PR""",Coamo,18.081001,-66.356891,73.33943468
1046,1,ATM Florida,Florida ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 225, Florida, PR""",Florida,18.363171,-66.567036,87.64962082
1047,1,ATM Orocovis 1,Orocovis 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 155 Km. 24.5, Salida Hacia Coamo, Orocovis, PR""",Orocovis,18.226985,-66.392722,75.58363867
1048,1,ATM Orocovis 2,Orocovis 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 155 Km. 24.5, Salida Hacia Coamo, Orocovis, PR""",Orocovis,18.226985,-66.392722,75.58363867
1049,1,ATM Yauco Plaza Mall 1,Yauco Plaza Mall 1 ATM,PR,,,FALSE,LMMJVSD,"""Yauco Plaza Shopping Center II, Carr. 128 Int. #2 Carr. 663, Yauco, PR""",Yauco,18.026566,-66.85436,107.8200754
1050,1,ATM Yauco Plaza Mall 2,Yauco Plaza Mall 2 ATM,PR,,,FALSE,LMMJVSD,"""Yauco Plaza Shopping Center II, Carr. 128 Int. #2 Carr. 663, Yauco, PR""",Yauco,18.026566,-66.85436,107.8200754
1051,1,ATM Guayama Mall 1,Guayama Mall 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 134.9, Ave. Los Veteranos, Guayama, PR""",Guayama,17.979187,-66.098051,55.89943002
1052,1,ATM Guayama Mall 2,Guayama Mall 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 134.9, Ave. Los Veteranos, Guayama, PR""",Guayama,17.979187,-66.098051,55.89943002
1053,1,ATM Guayama Mall 3,Guayama Mall 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 134.9, Ave. Los Veteranos, Guayama, PR""",Guayama,17.979187,-66.098051,55.89943002
1054,1,ATM San Sebastián 1,San Sebastián 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 111, Int. 446 Km. 18 Bo. Guatemala, San Sebastian, PR""",San Sebastian,18.346729,-66.999076,117.5771765
1055,1,ATM San Sebastián 2,San Sebastián 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 111, Int. 446 Km. 18 Bo. Guatemala, San Sebastian, PR""",San Sebastian,18.346729,-66.999076,117.5771765
1056,1,ATM Ramey 1,Ramey 1 ATM,PR,,,FALSE,LMMJVSD,"""17 West Parade, Antigua Base Ramey, Aguadilla, PR""",Aguadilla,18.500948,-67.137708,127.2990274
1057,1,ATM Ramey 2,Ramey 2 ATM,PR,,,FALSE,LMMJVSD,"""17 West Parade, Antigua Base Ramey, Aguadilla, PR""",Aguadilla,18.500948,-67.137708,127.2990274
1058,1,ATM Isabela 1,Isabela 1 ATM,PR,,,FALSE,LMMJVSD,"""Plazoleta de Isabela Barrio Mora, Carr. #4494 Este Km.1 Int. Carr.#2, Isabela, PR""",Isabela,18.47269,-67.0242,119.407504
1059,1,ATM Quebradillas,Quebradillas ATM,PR,,,FALSE,LMMJVSD,"""108 Calle Honorio Hernandez, Quebradillas, PR""",Quebradillas,18.473831,-66.938477,113.4739625
1060,1,ATM Moca 1,Moca 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Jose Calazan 108, Moca, PR""",Moca,18.396032,-67.114025,125.5637162
1061,1,ATM Moca 2,Moca 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Jose Calazan 108, Moca, PR""",Moca,18.396032,-67.114025,125.5637162
1062,1,ATM Aguada 1,Aguada 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Nativo Alers, Desvio Sur, Aguada, PR""",Aguada,18.377778,-67.190029,130.820163
1063,1,ATM Aguada 2,Aguada 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Nativo Alers, Desvio Sur, Aguada, PR""",Aguada,18.377778,-67.190029,130.820163
1064,1,ATM Rincon 1,Rincon 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 115 Km. 12.4, Calle Albizu Campos, Rincon, PR""",Rincon,18.330212,-67.248693,134.8705914
1065,1,ATM Rincon 2,Rincon 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 115 Km. 12.4, Calle Albizu Campos, Rincon, PR""",Rincon,18.330212,-67.248693,134.8705914
1066,1,ATM Mayaguez Suau 1,Mayaguez Suau 1 ATM,PR,,,FALSE,LMMJVSD,"""1 Calle Suau, Mayaguez, PR""",Mayaguez,18.203902,-67.145852,127.7708176
1067,1,ATM Mayaguez Suau 2,Mayaguez Suau 2 ATM,PR,,,FALSE,LMMJVSD,"""1 Calle Suau, Mayaguez, PR""",Mayaguez,18.203902,-67.145852,127.7708176
1068,1,ATM Plaza del Oeste San German 1,Plaza del Oeste San German 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza del Oeste Shopping Center, Carr. 2, Ave. Casto Perez, San German, PR""",San German,18.09055,-67.03019,119.8725719
1069,1,ATM Plaza del Oeste San German 2,Plaza del Oeste San German 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza del Oeste Shopping Center, Carr. 2, Ave. Casto Perez, San German, PR""",San German,18.09055,-67.03019,119.8725719
1070,1,ATM Muñoz Rivera 1,Muñoz Rivera 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Muñoz Rivera 1125, Río Piedras, San Juan, PR""",San Juan,18.399274,-66.05584,52.2857492
1071,1,ATM Aeropuerto Luis Muñoz Marín 1,Luis Muñoz Marín Airport 1 ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marin, Primer Piso Terminal B, Carolina, PR""",Carolina,18.437251,-66.004495,48.80793067
1072,1,ATM Aeropuerto Luis Muñoz Marín 2,Luis Muñoz Marín Airport 2 ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marin, Primer Piso Terminal B, Carolina, PR""",Carolina,18.437251,-66.004495,48.80793067
1073,1,ATM Montehiedra 1,Montehiedra 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Los Romero Km. 1.9, Bo. Caimito, San Juan, PR""",San Juan,18.341033,-66.068982,53.13390568
1074,1,ATM Montehiedra 2,Montehiedra 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Los Romero Km. 1.9, Bo. Caimito, San Juan, PR""",San Juan,18.341033,-66.068982,53.13390568
1075,1,ATM Montehiedra 3,Montehiedra 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Los Romero Km. 1.9, Bo. Caimito, San Juan, PR""",San Juan,18.341033,-66.068982,53.13390568
1076,1,ATM Reparto Metropolitano 1,Reparto Metropolitano 1 ATM,PR,,,FALSE,LMMJVSD,"""1008 Ave. Americo Miranda, Reparto Metropolitano Shopping Center, San Juan, PR""",San Juan,18.400743,-66.07536,53.63851894
1077,1,ATM Reparto Metropolitano 2,Reparto Metropolitano 2 ATM,PR,,,FALSE,LMMJVSD,"""1008 Ave. Americo Miranda, Reparto Metropolitano Shopping Center, San Juan, PR""",San Juan,18.400743,-66.07536,53.63851894
1078,1,ATM Fajardo Pueblo 1,Fajardo Pueblo 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Garrido Morales Final, Carr. 3, Fajardo, PR""",Fajardo,18.326269,-65.655481,24.48230535
1079,1,ATM Fajardo Pueblo 2,Fajardo Pueblo 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Garrido Morales Final, Carr. 3, Fajardo, PR""",Fajardo,18.326269,-65.655481,24.48230535
1080,1,ATM Vieques 1,Vieques 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 115, Vieques, PR""",Vieques,18.148959,-65.442432,10.66828038
1081,1,ATM Santa Rosa 1,Santa Rosa 1 ATM,PR,,,FALSE,LMMJVSD,"""Santa Rosa Shopping Center, Carr. 2, Bayamon, PR""",Bayamon,18.395095,-66.146177,58.53134105
1082,1,ATM Santa Rosa 2,Santa Rosa 2 ATM,PR,,,FALSE,LMMJVSD,"""Santa Rosa Shopping Center, Carr. 2, Bayamon, PR""",Bayamon,18.395095,-66.146177,58.53134105
1083,1,ATM Santa Rosa 3,Santa Rosa 3 ATM,PR,,,FALSE,LMMJVSD,"""Santa Rosa Shopping Center, Carr. 2, Bayamon, PR""",Bayamon,18.395095,-66.146177,58.53134105
1084,1,ATM Plaza del Caribe 1,Plaza del Caribe 1 ATM,PR,,,FALSE,LMMJVSD,"""2050 Ponce ByPass, Plaza del Caribe, Segundo Nivel Suite 420, Ponce, PR""",Ponce,17.992206,-66.611105,91.10670924
1085,1,ATM Plaza del Caribe 2,Plaza del Caribe 2 ATM,PR,,,FALSE,LMMJVSD,"""2050 Ponce ByPass, Plaza del Caribe, Segundo Nivel Suite 420, Ponce, PR""",Ponce,17.992206,-66.611105,91.10670924
1086,1,ATM Plaza del Caribe 3,Plaza del Caribe 3 ATM,PR,,,FALSE,LMMJVSD,"""2050 Ponce ByPass, Plaza del Caribe, Segundo Nivel Suite 420, Ponce, PR""",Ponce,17.992206,-66.611105,91.10670924
1087,1,ATM Guayanilla,Guayanilla ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 38-40, Guayanilla, PR""",Guayanilla,18.018866,-66.791331,103.4814113
1088,1,ATM Peñuelas,Peñuelas ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 318, Peñuelas, PR""",Peñuelas,18.055185,-66.721644,98.59096962
1089,1,ATM Santa Isabel 1,Santa Isabel 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 153 Int. Carr. 542, Km. 57.7 Bo. Felicia Dos, Santa Isabel, PR""",Santa Isabel,18.010181,-66.383196,75.34950741
1090,1,ATM Santa Isabel 2,Santa Isabel 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 153 Int. Carr. 542, Km. 57.7 Bo. Felicia Dos, Santa Isabel, PR""",Santa Isabel,18.010181,-66.383196,75.34950741
1091,1,ATM Villalba,Villalba ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 69, Villalba, PR""",Villalba,18.130268,-66.492729,82.62630903
1092,1,ATM Ceiba,Ceiba ATM,PR,,,FALSE,LMMJVSD,"""Ave. Lauro Piñero 248, Ceiba, PR""",Ceiba,18.264809,-65.647834,23.96589993
1093,1,ATM Luquillo 1,Luquillo 1 ATM,PR,,,FALSE,LMMJVSD,"""Condominio Playa Azul, Carr. 193 Esq. Calle B, Luquillo, PR""",Luquillo,18.379767,-65.720274,29.0480392
1094,1,ATM Luquillo 2,Luquillo 2 ATM,PR,,,FALSE,LMMJVSD,"""Condominio Playa Azul, Carr. 193 Esq. Calle B, Luquillo, PR""",Luquillo,18.379767,-65.720274,29.0480392
1095,1,ATM Luquillo 3,Luquillo 3 ATM,PR,,,FALSE,LMMJVSD,"""Condominio Playa Azul, Carr. 193 Esq. Calle B, Luquillo, PR""",Luquillo,18.379767,-65.720274,29.0480392
1096,1,ATM San Patricio Gallery 1,San Patricio Gallery 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Gonzalez Giusti, Bloque 9 B-10, Guaynabo, PR""",Guaynabo,18.406399,-66.105514,55.73337564
1097,1,ATM San Patricio Gallery 2,San Patricio Gallery 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Gonzalez Giusti, Bloque 9 B-10, Guaynabo, PR""",Guaynabo,18.406399,-66.105514,55.73337564
1098,1,ATM San Patricio Gallery 3,San Patricio Gallery 3 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Gonzalez Giusti, Bloque 9 B-10, Guaynabo, PR""",Guaynabo,18.406399,-66.105514,55.73337564
1099,1,ATM Campo Rico 1,Campo Rico 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto Sanchez Vilella (Antes Ave. Campo Rico), Esq. Expreso Loiza, Carolina, PR""",Carolina,18.416687,-65.988725,47.67472348
1100,1,ATM Campo Rico 2,Campo Rico 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto Sanchez Vilella (Antes Ave. Campo Rico), Esq. Expreso Loiza, Carolina, PR""",Carolina,18.416687,-65.988725,47.67472348
1101,1,ATM Campo Rico 3,Campo Rico 3 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto Sanchez Vilella (Antes Ave. Campo Rico), Esq. Expreso Loiza, Carolina, PR""",Carolina,18.416687,-65.988725,47.67472348
1102,1,ATM Ponce Rambla 1,Ponce Rambla 1 ATM,PR,,,FALSE,LMMJVSD,"""La Rambla Shopping Center, Ave. Tito Castro, Carr. 14, Ponce, PR""",Ponce,18.025836,-66.598846,90.17428427
1103,1,ATM Ponce Rambla 2,Ponce Rambla 2 ATM,PR,,,FALSE,LMMJVSD,"""La Rambla Shopping Center, Ave. Tito Castro, Carr. 14, Ponce, PR""",Ponce,18.025836,-66.598846,90.17428427
1104,1,ATM Patillas 1,Patillas 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 33, Esq Iglesias, Patillas, PR""",Patillas,18.005045,-66.014472,50.06879684
1105,1,ATM Patillas 2,Patillas 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 33, Esq Iglesias, Patillas, PR""",Patillas,18.005045,-66.014472,50.06879684
1106,1,ATM San Patricio Mall 1,San Patricio Mall 1 ATM,PR,,,FALSE,LMMJVSD,"""San Patricio Shopping Center, 1er Nivel, Guaynabo, PR""",Guaynabo,18.408346,-66.106122,55.77844323
1107,1,ATM San Patricio Mall 2,San Patricio Mall 2 ATM,PR,,,FALSE,LMMJVSD,"""San Patricio Shopping Center, 1er Nivel, Guaynabo, PR""",Guaynabo,18.408346,-66.106122,55.77844323
1108,1,ATM San Patricio Mall 3,San Patricio Mall 3 ATM,PR,,,FALSE,LMMJVSD,"""San Patricio Shopping Center, 1er Nivel, Guaynabo, PR""",Guaynabo,18.408346,-66.106122,55.77844323
1109,1,ATM Añasco 1,Añasco 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 143.3, Esq. Carr. 402, Bo. Caracol, Añasco, PR""",Añasco,18.299359,-67.1579,128.576478
1110,1,ATM Añasco 2,Añasco 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 143.3, Esq. Carr. 402, Bo. Caracol, Añasco, PR""",Añasco,18.299359,-67.1579,128.576478
1112,1,ATM Expreso Garden Hills,Expreso Garden Hills ATM,PR,,,FALSE,LMMJVSD,"""Garden Hills Plaza, Carr. 19 Int. Ave.Ramirez de Arellano, Guaynabo, PR""",Guaynabo,18.400379,-66.108539,55.93375667
1115,1,ATM Humacao Palma Real 1,Humacao Palma Real 1 ATM,PR,,,FALSE,LMMJVSD,"""Triumph Plaza Lote 5, Carr. 3 KM 83.6 Humacao, Humacao, PR""",Humacao,18.08467,-65.48556,14.16250958
1116,1,ATM Humacao Palma Real 2,Humacao Palma Real 2 ATM,PR,,,FALSE,LMMJVSD,"""Triumph Plaza Lote 5, Carr. 3 KM 83.6 Humacao, Humacao, PR""",Humacao,18.08467,-65.48556,14.16250958
1117,1,ATM Yauco Pueblo,Yauco Pueblo ATM,PR,,,FALSE,LMMJVSD,"""Calle Betances, Esq. Mattei Lluberas, Yauco, PR""",Yauco,18.035493,-66.849256,107.4495882
1118,1,ATM Lares 1,Lares 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Patriotas, 562, Lares, PR""",Lares,18.2992632,-66.885759,109.7180282
1119,1,ATM Lares 2,Lares 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Patriotas, 562, Lares, PR""",Lares,18.2992632,-66.885759,109.7180282
1120,1,ATM Arecibo Aeropuerto 1,Arecibo Airport 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 69.8, Bo. Santana, Arecibo, PR""",Arecibo,18.447733,-66.676907,95.33473392
1121,1,ATM Arecibo Aeropuerto 2,Arecibo Airport 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 69.8, Bo. Santana, Arecibo, PR""",Arecibo,18.447733,-66.676907,95.33473392
1122,1,ATM Adjuntas,Adjuntas ATM,PR,,,FALSE,LMMJVSD,"""Calle San Joaquin 19-21, Adjuntas, PR""",Adjuntas,18.162391,-66.723602,98.55967996
1123,1,ATM Jayuya 1,Jayuya 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Guillermo Esteves 84, Jayuya, PR""",Jayuya,18.2187,-66.5917,89.37226095
1124,1,ATM Jayuya 2,Jayuya 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Guillermo Esteves 84, Jayuya, PR""",Jayuya,18.2187,-66.5917,89.37226095
1125,1,ATM Juana Diaz,Juana Diaz ATM,PR,,,FALSE,LMMJVSD,"""Calle Comercio 90, Juana Diaz, PR""",Juana Diaz,18.052551,-66.505719,83.68151099
1126,1,ATM Valencia Park 2,Valencia Park 2 ATM,PR,,,FALSE,LMMJVSD,"""Edif. Telefonica Larga Distancia, Carr. 165 Lote 1, Guaynabo, PR""",Guaynabo,18.415132,-66.106429,55.81057422
1127,1,ATM Valencia Park 3,Valencia Park 3 ATM,PR,,,FALSE,LMMJVSD,"""Edif. Telefonica Larga Distancia, Carr. 165 Lote 1, Guaynabo, PR""",Guaynabo,18.415132,-66.106429,55.81057422
1128,1,ATM Arecibo Highway 1,Arecibo Highway 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza del Atlantico Mall, Carr. 2 Km. 80.4, Bo. San Daniel, Arecibo, PR""",Arecibo,18.478798,-66.759064,101.0618221
1129,1,ATM Arecibo Highway 2,Arecibo Highway 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza del Atlantico Mall, Carr. 2 Km. 80.4, Bo. San Daniel, Arecibo, PR""",Arecibo,18.478798,-66.759064,101.0618221
1130,1,ATM Levittown 1,Levittown 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Los Dominicos, Esq. Rosa de Tejas, Toa Baja, PR""",Toa Baja,18.444098,-66.175638,60.64793604
1131,1,ATM Levittown 2,Levittown 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Los Dominicos, Esq. Rosa de Tejas, Toa Baja, PR""",Toa Baja,18.444098,-66.175638,60.64793604
1132,1,ATM Hormigueros 1,Hormigueros 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Peregrinos, Carr. 2 Km. 164.5, Bo. Lavadero, Hormigueros, PR""",Hormigueros,18.133713,-67.112523,125.5199224
1133,1,ATM Hormigueros 2,Hormigueros 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Peregrinos, Carr. 2 Km. 164.5, Bo. Lavadero, Hormigueros, PR""",Hormigueros,18.133713,-67.112523,125.5199224
1134,1,ATM Mayaguez Mall Center 1,Mayaguez Mall Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Mayaguez Mall 975 Ave. Hostos, Suite 290, Mayaguez, PR""",Mayaguez,18.157771,-67.14163,127.5124841
1135,1,ATM Mayaguez Mall Center 2,Mayaguez Mall Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Mayaguez Mall 975 Ave. Hostos, Suite 290, Mayaguez, PR""",Mayaguez,18.157771,-67.14163,127.5124841
1136,1,ATM Maricao,Maricao ATM,PR,,,FALSE,LMMJVSD,"""Baldorioty 4, Esq. Calle Zuzuaregui, Maricao, PR""",Maricao,18.180594,-66.979249,116.2461215
1137,1,ATM Las Marias,Las Marias ATM,PR,,,FALSE,LMMJVSD,"""85 Calle Matías Brugman, Esq. Carr. 119 Km 49 Hm 3, Las Marias, PR""",Las Marias,18.252069,-66.990109,116.9573227
1138,1,ATM Aguadilla Sur 1,Aguadilla Sur 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 129.2, Bo. Victoria, Aguadilla, PR""",Aguadilla,18.410459,-67.153292,128.2931064
1139,1,ATM Aguadilla Sur 2,Aguadilla Sur 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 129.2, Bo. Victoria, Aguadilla, PR""",Aguadilla,18.410459,-67.153292,128.2931064
1140,1,ATM Tortola 1,Tortola 1 ATM,VI,,,FALSE,LMMJVSD,"""1 Administration Road, Road Town, Tortola, BVI""",Tortola,18.422534,-64.616653,47.62960211
1141,1,ATM Tortola 2,Tortola 2 ATM,VI,,,FALSE,LMMJVSD,"""Airport Road, Beef Island, Tortola, BVI""",Tortola,18.444122,-64.537403,53.15248413
1142,1,ATM Tortola 3,Tortola 3 ATM,VI,,,FALSE,LMMJVSD,"""1 Administration Road, Road Town, Tortola, BVI""",Tortola,18.422626,-64.616768,47.62185825
1143,1,ATM Tortola 4,Tortola 4 ATM,VI,,,FALSE,LMMJVSD,"""1 Administration Road, Road Town, Tortola, BVI""",Tortola,18.422534,-64.616653,47.62960211
1144,1,ATM Tortola 6,Tortola 6 ATM,VI,,,FALSE,LMMJVSD,"""1 Administration Road, Road Town, Tortola, BVI""",Tortola,18.422784,-64.614312,47.79188207
